cs_company_id,matched_name,incorp_date,employees,creditworthy,credit_score,credit_limit,sector,office_type_code,common_score,currency,is_active,country_code,estimated_revenue,reg_type,profit,dbt_ltd,dbt_nltd,dbt,probability_of_default,ultimate_holding_company_identifier,ultimate_holding_company,ultimate_holding_company_country,common_score_bulk_365,credit_score_bulk_365,credit_limit_bulk_365,profit_bulk_365,estimated_revenue_bulk_365,dbt_ltd_bulk_365,dbt_nltd_bulk_365,dbt_bulk_365,probability_of_default_bulk_365,group_structure_count
BE02548217,INVENTIVE CONCEPTS BELGIUM,22-06-2011,,N,-3,0,L,HEAD OFFICE,not_scored,EUR,TRUE,BE,,LIMITED,35546,,,,,,,,not_scored,-3,0,35546,,,,,,0
BE02535207,"HAMMOUCHI, EL ALAMINE",21-11-2011,,N,21,0,G,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02533644,"NYSSEN, ADRIENNE FRANÇOISE",29-10-2010,,Y,42,750,M,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02547997,DELI ZOTTEGEM,24-01-2012,3,Y,35,500,G,HEAD OFFICE,C,EUR,TRUE,BE,,LIMITED,-27820,,,,0.02223,,,,C,41,1500,11877,,,,,0.01495,0
BE02535184,"VANDEPUTTE, BERT",02-12-2011,,Y,48,1500,A,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.00957,,,,C,48,1500,,,,,,0.00957,0
BE02529690,AU SQUARE,21-09-2011,1,Y,42,500,P,HEAD OFFICE,C,EUR,TRUE,BE,,LIMITED,-22474,,,,0.01373,,,,B,54,500,428,,,,,0.00664,0
BE02535328,KARRÉ TRAVAUX RÉNOVATION,28-11-2011,,Y,66,4500,F,HEAD OFFICE,B,EUR,TRUE,BE,,LIMITED,13608,,,,0.00315,,,,C,45,7000,1893,306739,,,,0.01165,0
BE02531637,"MESSAOUDI, ANOUAR",07-11-2011,,Y,42,750,S,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02548235,"BONTE, NEL",23-01-2012,,Y,42,750,R,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02546841,PARTE,11-01-2012,,Y,93,1150000,K,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,1577393,,,,0.00058,,,,A,93,1000000,2114,,,,,0.00058,4
BE02546590,CHAVAST B.V.,22-12-2011,1,Y,95,1100000,N,HEAD OFFICE,A,EUR,TRUE,BE,106460,LIMITED,13451113,,,,0.00053,,,,A,92,2950000,-29659,85755,,,,0.00062,0
BE02528256,"OEY, MAILIN",17-10-2011,,Y,42,750,M,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02530442,SILFRA,04-11-2011,,Y,68,5500,J,HEAD OFFICE,B,EUR,TRUE,BE,,LIMITED,10070,,,,0.00275,,,,A,74,7000,-20334,,,,,0.00189,0
BE02529203,"CHIODO, LOREDANA",24-10-2011,,Y,42,750,S,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02545810,"DE BAETS, KATRIEN",19-01-2012,,N,21,0,G,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02544106,"GUTAJ, VEPRIM",02-01-2012,,N,1,0,F,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.60661,,,,D,21,0,,,,,,0.05255,0
BE02548300,PUNTSTUDIO HOBOKEN,21-01-2012,,Y,70,3000,R,HEAD OFFICE,B,,TRUE,BE,,LIMITED,,,,,0.00242,,,,B,70,3000,,,,,,0.00242,0
BE02536947,GREEN COOL,24-11-2011,3,Y,60,9500,F,HEAD OFFICE,B,EUR,TRUE,BE,,LIMITED,34915,,,,0.00456,,,,C,37,9000,-33092,,,,,0.01902,0
BE02528106,UCM GROUPE SOCIAL ET ECONOMIQUE,27-10-2011,265,Y,49,275000,M,HEAD OFFICE,C,EUR,TRUE,BE,,LIMITED,0,,,,0.00918,,,,B,66,240000,0,,,,,0.00326,0
DE01242601,PAUL KREUZER E.K.,24-01-2001,,Y,68,10000,C,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,68,10000,,,,,,,0
BE02501749,GARAGE DESCHUYFFELEER,08-06-2011,2,Y,56,7500,G,HEAD OFFICE,B,EUR,TRUE,BE,,LIMITED,3585,,,,0.00581,,,,C,46,6000,3826,,,,,0.01095,0
BE02502244,DECO-FLOOR PARKETVLOEREN,08-06-2011,,Y,91,100000,F,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,81354,,,,0.00065,,,,A,73,70000,41789,,,,,0.00203,0
BE02501849,PROSOFTWASH,09-04-2011,,N,-1,0,N,HEAD OFFICE,not_scored,EUR,FALSE,BE,,LIMITED,5664,,,,,,,,C,47,1500,2038,,,,,0.01034,0
BE02540666,"BAUTERS, NIELS",02-01-2012,,Y,41,750,C,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01504,,,,C,41,750,,,,,,0.01504,0
BE02570442,2ART,01-05-2012,,Y,44,750,G,HEAD OFFICE,C,,TRUE,BE,,LIMITED,,,,,0.01244,,,,C,44,750,,,,,,0.01244,0
BE02551472,"CIOBANU, MARIN",31-01-2012,,N,21,0,F,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02564258,"MC SWEENEY, ANDREW",20-03-2012,,Y,41,750,N,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01504,,,,C,41,750,,,,,,0.01504,0
BE02558725,GRYMONPREZ TECHNICS,02-03-2012,,Y,40,500,C,HEAD OFFICE,C,EUR,TRUE,BE,,LIMITED,-19402,,,,0.01561,,,,C,44,0,1130,,,,,0.01269,0
BE02567024,"VERCAMMEN, KOEN",02-04-2012,,Y,48,1500,A,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.00957,,,,C,48,1500,,,,,,0.00957,0
BE02565232,CENTRE EDUCATIF HAMIDIYE,15-03-2012,,Y,50,1500,S,HEAD OFFICE,C,,TRUE,BE,,LIMITED,,,,,0.00834,,,,C,50,1500,,,,,,0.00834,0
BE02567293,VELPH,12-04-2012,11,Y,49,41000,M,HEAD OFFICE,C,EUR,TRUE,BE,,LIMITED,-152637,,,,0.00887,,,,A,93,100000,35554,,,,,0.00058,0
BE02554567,"PAQUER, THIERRY",13-02-2012,,Y,42,750,M,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02566147,AUTO 2012,04-04-2012,,Y,49,5000,G,HEAD OFFICE,C,EUR,TRUE,BE,298937,LIMITED,8504,,,,0.00916,,,,not_scored,-3,0,3550,99508,,,,,0
BE02550557,"SANTAREK, KRZYSZTOF",30-01-2012,,N,21,0,F,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02554462,BOOKADVICE,16-02-2012,1,Y,87,10500,M,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,52554,,,,0.00085,,,,A,79,5500,34249,,,,,0.00138,0
BE02558888,ATRIUM MANAGEMENT SUPPORT,05-03-2012,,Y,74,8000,M,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,32351,,,,0.00194,,,,B,68,5500,-8779,,,,,0.00275,0
BE02566945,CERCLE DES AMIS,23-03-2012,,Y,77,4500,,HEAD OFFICE,A,,TRUE,BE,,LIMITED,,,,,0.00156,,,,A,77,4500,,,,,,0.00156,0
BE02550207,CERFILS,13-01-2012,,Y,71,83000,M,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,654579,,,,0.00239,BE00333132,TEWEKA NV,BEL,B,66,47500,-1225,,,,,0.00326,67
BE02550356,RED ZEZEL,27-10-2011,,Y,50,0,M,HEAD OFFICE,C,EUR,TRUE,BE,,LIMITED,-14471,,,,0.00843,,,,B,60,1500,828,,,,,0.00457,0
BE02564596,C-VISION,03-04-2012,,Y,48,0,G,HEAD OFFICE,C,EUR,TRUE,BE,,LIMITED,1465,,,,0.00976,,,,C,37,500,-10455,,,,,0.01923,0
BE02554050,"DE DEYN, ELS",15-02-2012,,Y,48,1500,A,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.00957,,,,D,9,0,,,,,,0.12802,0
BE02565553,MDP-VASTGOED,03-04-2012,,Y,99,6000,L,HEAD OFFICE,A,,TRUE,BE,,LIMITED,,,,,0.00037,,,,A,99,6000,,,,,,0.00037,0
BE02549322,IDEALUX,27-01-2012,,Y,55,7000,G,HEAD OFFICE,B,EUR,TRUE,BE,,LIMITED,30262,,,,0.00647,,,,C,40,3000,23923,,,,,0.01591,0
BE02564758,GROEP LIESART,01-04-2012,,Y,44,750,F,HEAD OFFICE,C,,TRUE,BE,,LIMITED,,,,,0.01244,,,,C,44,750,,,,,,0.01244,0
BE02567731,XEDEV,11-04-2012,16,Y,99,120000,J,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,1134,,,,0.00033,,,,A,99,120000,-94003,,,,,0.00033,0
BE02558461,DEDE SEBI CARS,01-02-2012,,N,-3,0,G,HEAD OFFICE,not_scored,EUR,TRUE,BE,,LIMITED,-7425,,,,,,,,not_scored,-3,0,20360,,,,,,0
BE02560425,JAJA,22-03-2012,,Y,77,7000,M,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,13461,,,,0.0016,,,,A,77,5000,10294,,,,,0.0016,2
BE02559440,PRINOVA BENELUX AND FRANCE,09-03-2012,8,Y,86,990000,G,HEAD OFFICE,A,EUR,TRUE,BE,74695124,LIMITED,1323174,,,,0.00092,WXBE00355464,PRINOVA LTD,,B,66,1000000,1849486,90769312,,,,0.00319,2
BE02562893,"DAL, MANUEL",01-04-2012,,Y,41,750,N,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01504,,,,C,41,750,,,,,,0.01504,0
BE02567036,"VERBEKE, ELLEN",14-01-2012,,Y,42,750,S,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02556769,AMICALE ATHENEE ROYAL DE JAMBES,02-03-2012,,Y,99,6000,,HEAD OFFICE,A,,TRUE,BE,,LIMITED,,,,,0.00037,,,,A,99,6000,,,,,,0.00037,0
BE02548975,"DREYER, DIMITRI",01-01-2012,,N,21,0,G,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02550078,PHILIP LAHEIJ,24-11-2011,,Y,80,22000,M,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,-37306,,,,0.00134,,,,A,91,29500,-44370,,,,,0.00068,0
BE02597094,"MEYSMAN, FRÉDÉRIC",01-10-2012,,N,21,0,G,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02571866,FOOTBALL CLUB HOUTAING,04-05-2012,,Y,73,3000,R,HEAD OFFICE,A,,TRUE,BE,,LIMITED,,,,,0.00201,,,,A,73,3000,,,,,,0.00201,0
BE02556171,BUREAU D'ARCHITECTURE MARIONEX,24-02-2012,,Y,77,4500,M,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,-1414,,,,0.0016,,,,B,64,4000,11911,,,,,0.00371,0
BE02562798,BOVIC & CO,13-12-2011,,Y,47,1500,G,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01032,,,,C,47,1500,,,,,,0.01032,0
BE02554309,BROUWERIJ ADVIES,14-02-2012,,Y,71,13000,P,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,92650,,,,0.00228,,,,B,57,6500,0,,,,,0.00554,0
BE02564123,"DE TROEYE, CINDY",02-04-2012,,Y,42,750,S,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02552995,DRUON PROPERTY SERVICES,07-02-2012,1,Y,53,5500,L,HEAD OFFICE,B,EUR,TRUE,BE,,LIMITED,9952,,,,0.0073,BE00212264,DRUON INVEST BV,BEL,A,71,2000,-15148,,,,,0.00235,5
BE02564454,"ASSENE ASSENE, COLLINS",01-03-2012,,Y,48,1500,Q,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.00957,,,,C,48,1500,,,,,,0.00957,0
BE02552982,"GOEVAERT, CHRISTOPHE",06-02-2012,,N,21,0,F,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02556555,ECOLE DES JEUNES RES PHILIPPEVILLE,15-02-2012,,Y,73,3000,R,HEAD OFFICE,A,,TRUE,BE,,LIMITED,,,,,0.00201,,,,A,73,3000,,,,,,0.00201,0
BE02553885,"LEMAL, CHARLES",06-02-2012,,Y,41,750,N,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01504,,,,C,41,750,,,,,,0.01504,0
BE02548787,"PAUWELS, PATRICK",01-08-1993,,Y,74,3000,Q,HEAD OFFICE,A,,TRUE,BE,,NON LIMITED,,,,,0.00193,,,,B,57,1500,,,,,,0.00557,0
BE02530724,"VAN GUYSE, KOERT",10-11-2011,,Y,41,750,N,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01504,,,,C,41,750,,,,,,0.01504,0
BE02550722,VAN HOEYMISSEN SARAH,12-01-2012,,Y,63,6000,G,HEAD OFFICE,B,EUR,TRUE,BE,,LIMITED,4295,,,,0.00391,,,,B,51,6500,0,,,,,0.00785,0
BE02554109,"LOMBAERT, MATHIEU",06-02-2012,,N,21,0,F,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02548669,"GRAAS, BENJAMIN",01-10-2009,,Y,42,750,M,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02590300,BMT CONSULTANT,27-08-2012,1,Y,68,130000,E,HEAD OFFICE,B,EUR,TRUE,BE,,LIMITED,337828,,,,0.00281,,,,A,75,155000,185885,,,,,0.00182,0
BE02598608,"ENGELS, PHILIPPE",01-08-2012,,Y,42,750,M,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02601611,EMTHO,01-10-2012,,Y,93,47500,M,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,127830,,,,0.00058,,,,A,77,13000,-33272,,,,,0.00163,2
BE02572678,TUINAANLEG BOSCH LUC,10-05-2012,,Y,31,2500,N,HEAD OFFICE,C,EUR,TRUE,BE,,LIMITED,-11257,,,,0.028,,,,C,31,2500,1103,,,,,0.028,0
BE02578903,"PAVEL, BOGDAN-IULIAN",11-06-2012,,N,21,0,F,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02573309,"AKRAM, AHMED",14-05-2012,,N,21,0,G,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02594629,ESPACE ANALYTIQUE BELGIQUE,18-06-2011,,Y,77,4500,,HEAD OFFICE,A,,TRUE,BE,,LIMITED,,,,,0.00156,,,,A,77,4500,,,,,,0.00156,0
BE02582321,IMMO JAKO,03-07-2012,,Y,31,500,L,HEAD OFFICE,C,EUR,TRUE,BE,,LIMITED,-4955,,,,0.028,,,,C,31,1000,-15582,,,,,0.028,0
BE02572532,FCJM,14-05-2012,,Y,86,2500,M,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,26623,,,,0.00092,,,,A,86,2000,28818,,,,,0.00092,2
BE02573759,JST FIMASERV,23-05-2012,,Y,91,31500,M,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,52201,,,,0.00068,,,,A,83,27000,13129,,,,,0.00113,0
BE02600050,BEIT,02-09-2012,,Y,50,1500,R,HEAD OFFICE,C,,TRUE,BE,,LIMITED,,,,,0.00834,,,,C,50,1500,,,,,,0.00834,0
BE02594704,CS ELEC,25-09-2012,,Y,49,1500,F,HEAD OFFICE,C,EUR,TRUE,BE,,LIMITED,14737,,,,0.00887,,,,C,33,500,-8411,,,,,0.02444,0
BE02577120,GEIE LA PLAINE,25-05-2012,,N,-11,0,G,HEAD OFFICE,not_scored,,TRUE,BE,,LIMITED,,,,,,,,,not_scored,-11,0,,,,,,,0
BE02708402,"NORRIS, ALLEN",01-11-2013,,Y,42,750,M,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02577540,CONSTRUCT'ART,05-06-2012,,Y,43,3500,C,HEAD OFFICE,C,EUR,TRUE,BE,,LIMITED,18346,,,,0.01355,,,,C,33,1500,698,,,,,0.0238,0
BE02578590,BART DE SAEGER,18-06-2012,4,Y,91,55000,Q,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,17571,,,,0.00068,,,,A,91,54000,71251,,,,,0.00068,0
BE02595071,"VANDEPUTTE, BRUNO",15-09-2012,,Y,41,750,C,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01504,,,,C,41,750,,,,,,0.01504,0
BE02577137,"VERSTEYNEN, GERT-JAN",05-10-2011,,N,21,0,F,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02596776,GROEP DE PIKKE,01-10-2012,,Y,44,750,G,HEAD OFFICE,C,,TRUE,BE,,LIMITED,,,,,0.01244,,,,C,44,750,,,,,,0.01244,0
BE02601140,"MATSAERT, KOEN",12-10-2012,,Y,41,750,N,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01504,,,,C,41,750,,,,,,0.01504,0
BE02589883,ZOCALO,08-08-2012,,Y,80,15500,M,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,-51636,,,,0.00134,,,,A,74,16000,4247,,,,,0.00194,0
BE02581489,"VAN HOVER, SABINE",03-07-2012,,Y,42,750,M,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02592433,"SCHREVENS, TOM",06-09-2012,,Y,42,750,R,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02575438,"LEYMARIE, LEÏLA",02-04-2012,,Y,42,750,M,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02583445,VERZELE ELS IR. ARCHITECT,09-07-2012,,Y,91,66000,M,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,62229,,,,0.00068,,,,A,93,72000,53372,,,,,0.00058,0
BE02599142,"WARREYN, WOUTER",01-10-2012,,Y,42,750,M,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02574216,GUILD FOR EXCLUSIVE AND HISTRICAL JAPANESE ART,08-11-2011,,Y,97,6000,,HEAD OFFICE,A,,TRUE,BE,,LIMITED,,,,,0.00045,,,,A,97,6000,,,,,,0.00045,0
BE02604135,BRUIJS ONDERHOUD BV,11-06-2012,,N,-11,0,F,HEAD OFFICE,not_scored,,TRUE,BE,,LIMITED,,,,,,,,,not_scored,-11,0,,,,,,,0
BE02598688,BKS INVEST,03-10-2012,,Y,91,5500,K,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,-22563,,,,0.00068,,,,A,90,6500,13646,,,,,0.00073,0
BE02573668,BRANDZ MODEAGENTUREN,21-05-2012,,Y,66,27500,G,HEAD OFFICE,B,EUR,TRUE,BE,,LIMITED,61136,,,,0.00315,,,,B,61,21000,-44712,,,,,0.00444,0
BE02593119,D-COEMAN & CIE,22-06-2007,,N,-11,0,,HEAD OFFICE,not_scored,,TRUE,BE,,LIMITED,,,,,,,,,not_scored,-11,0,,,,,,,0
BE02604366,CULTUUR EN KUNSTEN GEMEENSCHAP - KÜLTÜR SANAT TOPLULUGU,14-10-2012,,Y,77,4500,,HEAD OFFICE,A,,TRUE,BE,,LIMITED,,,,,0.00156,,,,A,77,4500,,,,,,0.00156,0
BE02587474,"LÉGAZ, TOM",07-08-2012,,N,21,0,G,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02576463,"LAENEN, ISABELLE",03-08-2011,,N,21,0,G,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02603958,ALL4IT GROUPE,01-01-2009,,N,-11,0,,HEAD OFFICE,not_scored,,TRUE,BE,,LIMITED,,,,,,,,,not_scored,-11,0,,,,,,,0
BE02551732,SINI-BEACH,04-01-2012,,Y,70,3000,R,HEAD OFFICE,B,,TRUE,BE,,LIMITED,,,,,0.00242,,,,B,70,3000,,,,,,0.00242,0
BE02585739,WOK OVERIJSE,31-07-2012,8,N,11,0,I,HEAD OFFICE,D,EUR,TRUE,BE,,LIMITED,-275488,,,,0.11137,,,,D,17,0,-72478,,,,,0.07434,0
BE02583070,VLOERWERKEN GALLE,05-07-2012,0,Y,69,16000,F,HEAD OFFICE,B,EUR,TRUE,BE,,LIMITED,31234,,,,0.00259,,,,B,69,12500,24705,,,,,0.00259,0
BE02620391,BRAINMIZE,10-01-2013,,N,-8,0,K,HEAD OFFICE,not_scored,EUR,FALSE,BE,,LIMITED,-956,,,,,,,,A,77,9000,12190,94335,,,,0.0016,0
BE02611070,GROUPE JOUETS BROZE,01-01-2013,,Y,44,750,G,HEAD OFFICE,C,,TRUE,BE,,LIMITED,,,,,0.01244,,,,C,44,750,,,,,,0.01244,0
BE02622465,AKKOLADE,22-01-2013,,Y,91,44000,M,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,-143789,,,,0.00068,,,,A,91,66000,47049,,,,,0.00068,0
BE02622860,ARFIDO,24-01-2013,,N,-3,0,F,HEAD OFFICE,not_scored,EUR,TRUE,BE,,LIMITED,-36994,,,,,,,,D,26,0,22154,,,,,0.03724,0
BE02618537,"DR. DE WAELE S., ONCOLOGIE",03-01-2013,,Y,91,66000,Q,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,-17603,,,,0.00068,,,,A,91,49500,138108,,,,,0.00068,0
BE02628679,DE WALS,26-02-2013,,Y,58,305000,M,HEAD OFFICE,B,EUR,TRUE,BE,,LIMITED,3371276,,,,0.00522,,,,A,86,27000,8856,,,,,0.00092,0
BE02618971,SJ PROJECTS,08-01-2013,,Y,69,8500,C,HEAD OFFICE,B,EUR,TRUE,BE,,LIMITED,-3376,,,,0.00269,,,,A,71,9500,17446,,,,,0.00228,0
BE02623832,"COUDEVILLE, DAVID",01-02-2013,,N,21,0,F,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02626218,"CLAES, JOËL",29-01-2013,,Y,42,750,M,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02612030,LINEABERTOMANI,10-12-2012,,Y,58,120000,M,HEAD OFFICE,B,EUR,TRUE,BE,,LIMITED,179762,,,,0.00522,,,,B,66,120000,310967,,,,,0.00322,0
BE02620342,IMMO Z,09-01-2013,,Y,78,3500,K,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,12912,,,,0.00149,,,,B,70,500,12913,,,,,0.00242,0
BE02629564,GOFEL,21-12-2012,,Y,44,750,G,HEAD OFFICE,C,,TRUE,BE,,LIMITED,,,,,0.01244,,,,C,44,750,,,,,,0.01244,0
BE02630240,AGRIAL,17-02-2013,,N,-11,0,,HEAD OFFICE,not_scored,,TRUE,BE,,LIMITED,,,,,,,,,not_scored,-11,0,,,,,,,0
BE02634006,TEIJIN ARAMID BV,21-03-2013,,N,-11,0,C,HEAD OFFICE,not_scored,,TRUE,BE,,LIMITED,,,,,,,,,not_scored,-11,0,,,,,,,0
BE02629586,"MATTEN, DELPHINE",01-04-2013,,Y,42,750,S,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02634919,"BERAR, IOAN",22-01-2013,,N,21,0,F,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02612410,ARCHITECTENBURO JONATHAN VAN LOO,14-12-2012,,Y,87,28000,M,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,13053,,,,0.00085,,,,A,80,23000,17930,,,,,0.00134,0
BE02635113,CUBE SOFTWARE SOLUTIONS,22-03-2013,,Y,83,26500,J,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,43250,,,,0.00113,,,,A,80,19500,-12497,,,,,0.00134,0
BE02631180,WILLEMSEN VOF,01-03-2013,,N,-11,0,N,HEAD OFFICE,not_scored,,TRUE,BE,,LIMITED,,,,,,,,,not_scored,-11,0,,,,,,,0
BE02635931,"CERRI, ALINE",04-03-2013,,Y,42,750,S,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.01394,,,,C,42,750,,,,,,0.01394,0
BE02612637,DAAN OPTIEK,29-11-2012,1,Y,87,37500,G,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,14265,,,,0.00084,,,,A,80,31500,82770,,,,,0.0013,0
BE02632591,EB EN VLOED,12-03-2013,,Y,70,3000,R,HEAD OFFICE,B,,TRUE,BE,,LIMITED,,,,,0.00242,,,,B,70,3000,,,,,,0.00242,0
BE02636480,"HOOYBERGS, DIRK",01-04-2013,,Y,48,1500,P,HEAD OFFICE,C,,TRUE,BE,,NON LIMITED,,,,,0.00957,,,,C,48,1500,,,,,,0.00957,0
BE02634963,ASSOCIATION ARTISTIQUE ARTWIGO,10-03-2013,,Y,50,1500,R,HEAD OFFICE,C,,TRUE,BE,,LIMITED,,,,,0.00834,,,,C,50,1500,,,,,,0.00834,0
BE02637705,"UDROIU, DANIEL",01-04-2013,,N,21,0,F,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02635445,"SCHUERWEGH, WILLY",30-03-2013,,N,21,0,F,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
BE02638098,GT DESIGN CARS,03-04-2013,3,Y,39,5000,G,HEAD OFFICE,C,EUR,TRUE,BE,,LIMITED,-104103,,,,0.01698,,,,C,40,8500,-8568,,,,,0.01634,0
BE02635314,TANDARTS B. WEYNS,27-03-2013,,Y,83,16000,Q,HEAD OFFICE,A,EUR,TRUE,BE,,LIMITED,49574,,,,0.00113,,,,A,83,9500,10027,,,,,0.00113,0
BE02613414,ARIAN CAR,20-12-2012,,Y,51,0,G,HEAD OFFICE,B,EUR,TRUE,BE,352786,LIMITED,-8688,,,,0.00792,,,,C,45,0,-253,259942,,,,0.01175,0
BE02636320,"MICHIELS, DAVID",01-04-2013,,N,21,0,F,HEAD OFFICE,D,,TRUE,BE,,NON LIMITED,,,,,0.05255,,,,D,21,0,,,,,,0.05255,0
